Date,Production_Line,Shift,Production_Volume,Planned_Production,Downtime_Hours,Defect_Count,OEE_Percent,Defect_Rate_Percent,Throughput_Efficiency_Percent
2026-06-22,LINE-C,Afternoon,1058,1167,2.15,39,63.84,3.69,90.66
2026-06-22,LINE-C,Night,855,1107,1.3,17,63.4,1.99,77.24
2026-06-22,LINE-D,Morning,1123,1140,1.08,21,83.62,1.87,98.51
2026-06-22,LINE-D,Afternoon,1031,1240,0.18,45,77.74,4.36,83.15
2026-06-22,LINE-D,Night,1057,1248,2.33,6,59.69,0.57,84.7
2026-06-23,LINE-A,Morning,1107,1170,2.6,26,62.37,2.35,94.62
2026-06-23,LINE-A,Afternoon,1166,1106,2.43,39,70.94,3.34,105.42
2026-06-23,LINE-A,Night,1195,1215,2.73,43,62.46,3.6,98.35
2026-06-23,LINE-B,Morning,838,1012,0.68,49,71.34,5.85,82.81
2026-06-23,LINE-B,Afternoon,1067,1012,2.75,37,66.78,3.47,105.43
2026-06-23,LINE-B,Night,856,1039,1.29,49,65.16,5.72,82.39
2026-06-23,LINE-C,Morning,834,1258,0.78,30,57.68,3.6,66.3
2026-06-23,LINE-C,Afternoon,810,1116,1.71,46,53.82,5.68,72.58
2026-06-23,LINE-C,Night,915,1161,1.33,35,63.2,3.83,78.81
2026-06-23,LINE-D,Morning,874,1236,1.48,6,57.23,0.69,70.71
2026-06-23,LINE-D,Afternoon,869,1296,0.37,24,62.19,2.76,67.05
2026-06-23,LINE-D,Night,1025,1198,0.89,49,72.41,4.78,85.56
2026-06-24,LINE-A,Morning,1194,1090,1.86,42,81.11,3.52,109.54
2026-06-24,LINE-A,Afternoon,929,1213,1.89,19,57.3,2.05,76.59
2026-06-24,LINE-A,Night,1051,1071,1.73,37,74.21,3.52,98.13
2026-06-24,LINE-B,Morning,1077,1113,1.59,43,74.44,3.99,96.77
2026-06-24,LINE-B,Afternoon,1073,1165,0.26,41,85.7,3.82,92.1
2026-06-24,LINE-B,Night,1042,1137,0.8,48,78.67,4.61,91.64
2026-06-24,LINE-C,Morning,881,1086,0.49,42,72.52,4.77,81.12
2026-06-24,LINE-C,Afternoon,962,1097,2.63,34,56.78,3.53,87.69
2026-06-24,LINE-C,Night,1196,1168,0.8,9,91.47,0.75,102.4
2026-06-24,LINE-D,Morning,1174,1091,2.6,49,69.61,4.17,107.61
2026-06-24,LINE-D,Afternoon,947,1279,1.93,34,54.16,3.59,74.04
2026-06-24,LINE-D,Night,1113,1127,1.33,42,79.24,3.77,98.76
2026-06-25,LINE-A,Morning,1025,1052,2.5,30,65.02,2.93,97.43
2026-06-25,LINE-A,Afternoon,847,1146,2.21,33,51.41,3.9,73.91
2026-06-25,LINE-A,Night,981,1124,0.51,43,78.13,4.38,87.28
2026-06-25,LINE-B,Morning,1059,1002,2.37,33,72.06,3.12,105.69
2026-06-25,LINE-B,Afternoon,1171,1010,0.07,15,113.45,1.28,115.94
2026-06-25,LINE-B,Night,820,1038,2.92,6,49.8,0.73,79.0
2026-06-25,LINE-C,Morning,890,1163,2.47,22,51.59,2.47,76.53
2026-06-25,LINE-C,Afternoon,922,1192,1.54,39,59.82,4.23,77.35
2026-06-25,LINE-C,Night,958,1102,2.3,47,58.9,4.91,86.93
2026-06-25,LINE-D,Morning,883,1190,1.09,22,62.5,2.49,74.2
2026-06-25,LINE-D,Afternoon,925,1068,2.57,38,56.37,4.11,86.61
2026-06-25,LINE-D,Night,987,1229,2.79,14,51.56,1.42,80.31
2026-06-26,LINE-A,Morning,913,1075,1.19,25,70.31,2.74,84.93
2026-06-26,LINE-A,Afternoon,848,1176,2.94,9,45.13,1.06,72.11
2026-06-26,LINE-A,Night,1017,1188,2.25,30,59.72,2.95,85.61
2026-06-26,LINE-B,Morning,1029,1254,0.8,12,72.99,1.17,82.06
2026-06-26,LINE-B,Afternoon,1060,1253,2.0,20,62.25,1.89,84.6
2026-06-26,LINE-B,Night,1056,1143,1.79,35,69.34,3.31,92.39
2026-06-26,LINE-C,Morning,812,1207,1.38,25,53.95,3.08,67.27
2026-06-26,LINE-C,Afternoon,1121,1154,2.46,42,64.75,3.75,97.14
2026-06-26,LINE-C,Night,973,1216,2.63,12,53.05,1.23,80.02
2026-06-26,LINE-D,Morning,896,1116,2.01,42,57.3,4.69,80.29
2026-06-26,LINE-D,Afternoon,820,1199,2.73,25,43.68,3.05,68.39
2026-06-26,LINE-D,Night,1047,1275,1.54,35,64.1,3.34,82.12
2026-06-27,LINE-A,Morning,1048,1092,1.64,19,74.92,1.81,95.97
2026-06-27,LINE-A,Afternoon,893,1153,2.26,20,54.33,2.24,77.45
2026-06-27,LINE-A,Night,1091,1083,0.57,41,90.05,3.76,100.74
2026-06-27,LINE-B,Morning,1141,1231,0.37,42,85.15,3.68,92.69
2026-06-27,LINE-B,Afternoon,965,1158,2.46,37,55.5,3.83,83.33
2026-06-27,LINE-B,Night,872,1248,1.79,28,52.49,3.21,69.87
2026-06-27,LINE-C,Morning,889,1028,2.21,47,59.28,5.29,86.48
2026-06-27,LINE-C,Afternoon,1019,1214,2.06,46,59.51,4.51,83.94
2026-06-27,LINE-C,Night,934,1041,1.06,31,75.25,3.32,89.72
2026-06-27,LINE-D,Morning,857,1024,2.28,31,57.67,3.62,83.69
2026-06-27,LINE-D,Afternoon,928,1086,1.89,29,63.23,3.12,85.45
2026-06-27,LINE-D,Night,981,1124,2.44,10,60.04,1.02,87.28
2026-06-28,LINE-A,Morning,852,1065,0.21,22,75.89,2.58,80.0
2026-06-28,LINE-A,Afternoon,886,1001,0.17,41,82.62,4.63,88.51
2026-06-28,LINE-A,Night,902,1023,0.86,5,78.26,0.55,88.17
2026-06-28,LINE-B,Morning,1008,1250,2.87,49,49.19,4.86,80.64
2026-06-28,LINE-B,Afternoon,904,1258,2.14,15,51.76,1.66,71.86
2026-06-28,LINE-B,Night,1015,1023,0.43,39,90.28,3.84,99.22
2026-06-28,LINE-C,Morning,823,1027,0.67,44,69.5,5.35,80.14
2026-06-28,LINE-C,Afternoon,815,1058,1.94,19,56.99,2.33,77.03
2026-06-28,LINE-C,Night,1199,1270,2.05,15,69.34,1.25,94.41
2026-06-28,LINE-D,Morning,992,1217,0.93,47,68.62,4.74,81.51
2026-06-28,LINE-D,Afternoon,1124,1074,0.88,43,89.58,3.83,104.66
2026-06-28,LINE-D,Night,1096,1177,1.69,43,70.57,3.92,93.12
2026-06-29,LINE-A,Morning,1058,1203,0.8,30,76.91,2.84,87.95
2026-06-29,LINE-A,Afternoon,960,1175,1.97,45,58.7,4.69,81.7
2026-06-29,LINE-A,Night,1182,1131,1.64,40,80.28,3.38,104.51
2026-06-29,LINE-B,Morning,1087,1027,1.56,39,82.14,3.59,105.84
2026-06-29,LINE-B,Afternoon,911,1285,0.28,29,66.23,3.18,70.89
2026-06-29,LINE-B,Night,879,1082,2.39,26,55.28,2.96,81.24
2026-06-29,LINE-C,Morning,1015,1106,2.2,41,63.85,4.04,91.77
2026-06-29,LINE-C,Afternoon,980,1163,0.26,22,79.7,2.24,84.26
2026-06-29,LINE-C,Night,968,1021,0.69,40,83.06,4.13,94.81
2026-06-29,LINE-D,Morning,1183,1299,1.89,43,67.03,3.63,91.07
2026-06-29,LINE-D,Afternoon,1084,1089,1.37,20,80.97,1.85,99.54
2026-06-29,LINE-D,Night,987,1158,0.42,35,77.89,3.55,85.23
2026-06-30,LINE-A,Morning,848,1100,0.55,18,70.26,2.12,77.09
2026-06-30,LINE-A,Afternoon,858,1098,0.68,24,69.5,2.8,78.14
2026-06-30,LINE-A,Night,801,1242,0.67,41,56.06,5.12,64.49
2026-06-30,LINE-B,Morning,881,1143,1.35,33,61.67,3.75,77.08
2026-06-30,LINE-B,Afternoon,1190,1269,1.31,39,75.84,3.28,93.77
2026-06-30,LINE-B,Night,1188,1105,1.35,47,85.82,3.96,107.51
2026-06-30,LINE-C,Morning,1136,1068,2.62,13,70.72,1.14,106.37
2026-06-30,LINE-C,Afternoon,899,1145,0.8,33,68.07,3.67,78.52
2026-06-30,LINE-C,Night,1180,1113,2.16,19,76.15,1.61,106.02
2026-06-30,LINE-D,Morning,1189,1119,2.37,19,73.59,1.6,106.26
2026-06-30,LINE-D,Afternoon,1148,1259,1.88,48,66.84,4.18,91.18
2026-06-30,LINE-D,Night,1030,1207,2.81,7,54.99,0.68,85.34
2026-07-01,LINE-A,Morning,913,1061,0.52,42,76.76,4.6,86.05
2026-07-01,LINE-A,Afternoon,1161,1209,2.74,24,61.83,2.07,96.03
2026-07-01,LINE-A,Night,857,1111,3.0,42,45.85,4.9,77.14
2026-07-01,LINE-B,Morning,995,1091,0.71,12,82.1,1.21,91.2
2026-07-01,LINE-B,Afternoon,1099,1097,2.39,9,69.67,0.82,100.18
2026-07-01,LINE-B,Night,844,1136,0.19,37,69.35,4.38,74.3
2026-07-01,LINE-C,Morning,925,1066,0.3,16,82.07,1.73,86.77
2026-07-01,LINE-C,Afternoon,828,1130,0.61,34,64.9,4.11,73.27
2026-07-01,LINE-C,Night,1192,1061,1.26,8,94.02,0.67,112.35
2026-07-01,LINE-D,Morning,824,1178,0.5,48,61.75,5.83,69.95
2026-07-01,LINE-D,Afternoon,962,1129,0.21,45,79.09,4.68,85.21
2026-07-01,LINE-D,Night,971,1063,2.18,6,66.05,0.62,91.35
2026-07-02,LINE-A,Morning,1151,1109,1.45,46,81.58,4.0,103.79
2026-07-02,LINE-A,Afternoon,1099,1255,2.95,29,53.81,2.64,87.57
2026-07-02,LINE-A,Night,961,1285,0.21,10,72.07,1.04,74.79
2026-07-02,LINE-B,Morning,1173,1054,0.9,7,98.18,0.6,111.29
2026-07-02,LINE-B,Afternoon,825,1125,2.58,10,49.08,1.21,73.33
2026-07-02,LINE-B,Night,1098,1187,1.79,46,68.79,4.19,92.5
2026-07-02,LINE-C,Morning,1003,1010,1.89,30,73.58,2.99,99.31
2026-07-02,LINE-C,Afternoon,945,1084,1.88,48,63.3,5.08,87.18
2026-07-02,LINE-C,Night,1077,1180,0.71,47,79.54,4.36,91.27
2026-07-02,LINE-D,Morning,1054,1029,1.52,13,81.95,1.23,102.43
2026-07-02,LINE-D,Afternoon,914,1275,2.15,23,51.1,2.52,71.69
2026-07-02,LINE-D,Night,1060,1206,0.06,23,85.34,2.17,87.89
2026-07-03,LINE-A,Morning,1014,1039,1.9,31,72.14,3.06,97.59
2026-07-03,LINE-A,Afternoon,989,1082,1.55,46,70.26,4.65,91.4
2026-07-03,LINE-A,Night,966,1187,2.15,23,58.09,2.38,81.38
2026-07-03,LINE-B,Morning,1028,1096,0.7,27,83.34,2.63,93.8
2026-07-03,LINE-B,Afternoon,934,1025,0.53,12,84.0,1.28,91.12
2026-07-03,LINE-B,Night,932,1105,1.88,9,63.89,0.97,84.34
2026-07-03,LINE-C,Morning,976,1281,1.79,19,57.99,1.95,76.19
2026-07-03,LINE-C,Afternoon,1068,1160,1.62,37,70.89,3.46,92.07
2026-07-03,LINE-C,Night,1034,1017,0.61,34,90.83,3.29,101.67
2026-07-03,LINE-D,Morning,1081,1143,2.11,37,67.25,3.42,94.58
2026-07-03,LINE-D,Afternoon,953,1175,1.46,42,63.38,4.41,81.11
2026-07-03,LINE-D,Night,1185,1133,2.4,42,70.62,3.54,104.59
2026-07-04,LINE-A,Morning,905,1215,1.78,45,55.04,4.97,74.49
2026-07-04,LINE-A,Afternoon,871,1272,1.39,33,54.43,3.79,68.47
2026-07-04,LINE-A,Night,985,1069,2.5,10,62.7,1.02,92.14
2026-07-04,LINE-B,Morning,825,1139,1.89,26,53.58,3.15,72.43
2026-07-04,LINE-B,Afternoon,850,1150,1.37,44,58.08,5.18,73.91
2026-07-04,LINE-B,Night,888,1140,1.38,14,63.44,1.58,77.89
2026-07-04,LINE-C,Morning,982,1250,0.15,6,76.61,0.61,78.56
2026-07-04,LINE-C,Afternoon,1068,1225,2.13,38,61.7,3.56,87.18
2026-07-04,LINE-C,Night,1090,1229,1.15,46,72.73,4.22,88.69
2026-07-04,LINE-D,Morning,919,1246,0.86,23,64.19,2.5,73.76
2026-07-04,LINE-D,Afternoon,1122,1209,2.9,16,58.31,1.43,92.8
2026-07-04,LINE-D,Night,932,1138,0.87,8,72.36,0.86,81.9
2026-07-05,LINE-A,Morning,928,1090,0.01,33,82.01,3.56,85.14
2026-07-05,LINE-A,Afternoon,1009,1011,0.24,6,96.23,0.59,99.8
2026-07-05,LINE-A,Night,1092,1172,1.22,28,76.94,2.56,93.17
2026-07-05,LINE-B,Morning,898,1138,2.05,33,56.54,3.67,78.91
2026-07-05,LINE-B,Afternoon,942,1041,2.78,20,57.79,2.12,90.49
2026-07-05,LINE-B,Night,1129,1191,2.11,6,69.41,0.53,94.79
2026-07-05,LINE-C,Morning,951,1214,2.99,35,47.25,3.68,78.34
2026-07-05,LINE-C,Afternoon,1170,1231,0.44,7,89.27,0.6,95.04
2026-07-05,LINE-C,Night,1133,1255,1.85,5,69.1,0.44,90.28
2026-07-05,LINE-D,Morning,1122,1293,2.31,5,61.43,0.45,86.77
2026-07-05,LINE-D,Afternoon,1082,1197,1.56,48,69.53,4.44,90.39
2026-07-05,LINE-D,Night,1155,1027,2.69,44,71.81,3.81,112.46
2026-07-06,LINE-A,Morning,1043,1075,2.44,6,67.04,0.58,97.02
2026-07-06,LINE-A,Afternoon,1047,1213,2.9,9,54.55,0.86,86.31
2026-07-06,LINE-A,Night,1192,1084,2.86,39,68.34,3.27,109.96
2026-07-06,LINE-B,Morning,1146,1215,2.89,43,57.98,3.75,94.32
2026-07-06,LINE-B,Afternoon,893,1173,0.05,32,72.95,3.58,76.13
2026-07-06,LINE-B,Night,830,1010,0.43,6,77.2,0.72,82.18
2026-07-06,LINE-C,Morning,904,1026,2.8,43,54.55,4.76,88.11
2026-07-06,LINE-C,Afternoon,900,1020,1.03,49,72.69,5.44,88.24
2026-07-06,LINE-C,Night,1140,1019,1.5,42,87.55,3.68,111.87
2026-07-06,LINE-D,Morning,947,1024,1.51,36,72.17,3.8,92.48
2026-07-06,LINE-D,Afternoon,825,1168,0.45,37,63.67,4.48,70.63
2026-07-06,LINE-D,Night,800,1260,2.62,16,41.84,2.0,63.49
2026-07-07,LINE-A,Morning,847,1290,1.56,9,52.3,1.06,65.66
2026-07-07,LINE-A,Afternoon,1077,1204,0.09,7,87.87,0.65,89.45
2026-07-07,LINE-A,Night,1179,1068,1.36,37,88.75,3.14,110.39
2026-07-07,LINE-B,Morning,999,1215,1.64,20,64.06,2.0,82.22
2026-07-07,LINE-B,Afternoon,1171,1204,2.56,43,63.71,3.67,97.26
2026-07-07,LINE-B,Night,888,1255,0.27,28,66.21,3.15,70.76
2026-07-07,LINE-C,Morning,1167,1171,0.39,27,92.61,2.31,99.66
2026-07-07,LINE-C,Afternoon,1183,1177,1.87,36,74.67,3.04,100.51
2026-07-07,LINE-C,Night,814,1291,0.29,9,60.09,1.11,63.05
2026-07-07,LINE-D,Morning,1013,1207,2.14,28,59.78,2.76,83.93
2026-07-07,LINE-D,Afternoon,1104,1145,2.6,30,63.31,2.72,96.42
2026-07-07,LINE-D,Night,859,1015,1.35,30,67.89,3.49,84.63
2026-07-08,LINE-A,Morning,828,1150,2.56,19,47.84,2.29,72.0
2026-07-08,LINE-A,Afternoon,1088,1152,0.58,27,85.42,2.48,94.44
2026-07-08,LINE-A,Night,856,1185,1.61,24,56.09,2.8,72.24
2026-07-08,LINE-B,Morning,957,1274,2.39,17,51.74,1.78,75.12
2026-07-08,LINE-B,Afternoon,950,1237,0.17,44,71.69,4.63,76.8
2026-07-08,LINE-B,Night,817,1072,1.0,21,64.97,2.57,76.21
2026-07-08,LINE-C,Morning,818,1218,2.73,41,42.03,5.01,67.16
2026-07-08,LINE-C,Afternoon,833,1083,1.67,14,59.84,1.68,76.92
2026-07-08,LINE-C,Night,1001,1010,0.92,30,85.08,3.0,99.11
2026-07-08,LINE-D,Morning,1052,1221,0.92,20,74.8,1.9,86.16
2026-07-08,LINE-D,Afternoon,806,1271,2.63,20,41.51,2.48,63.41
2026-07-08,LINE-D,Night,811,1290,1.34,47,49.3,5.8,62.87
2026-07-09,LINE-A,Morning,1027,1272,0.55,10,74.46,0.97,80.74
2026-07-09,LINE-A,Afternoon,1082,1152,0.62,32,84.08,2.96,93.92
2026-07-09,LINE-A,Night,1116,1258,1.47,43,69.62,3.85,88.71
2026-07-09,LINE-B,Morning,854,1256,2.84,49,41.34,5.74,67.99
2026-07-09,LINE-B,Afternoon,1025,1236,2.56,18,55.4,1.76,82.93
2026-07-09,LINE-B,Night,981,1198,1.06,35,68.5,3.57,81.89
2026-07-09,LINE-C,Morning,1114,1284,0.38,21,81.08,1.89,86.76
2026-07-09,LINE-C,Afternoon,1197,1231,0.7,28,86.66,2.34,97.24
2026-07-09,LINE-C,Night,908,1190,2.93,29,46.82,3.19,76.3
2026-07-09,LINE-D,Morning,986,1287,0.1,22,73.97,2.23,76.61
2026-07-09,LINE-D,Afternoon,836,1281,1.48,39,50.7,4.67,65.26
2026-07-09,LINE-D,Night,1119,1181,2.02,23,69.37,2.06,94.75
2026-07-10,LINE-A,Morning,852,1234,3.0,35,41.38,4.11,69.04
2026-07-10,LINE-A,Afternoon,899,1086,0.35,19,77.48,2.11,82.78
2026-07-10,LINE-A,Night,900,1164,2.27,47,52.49,5.22,77.32
2026-07-10,LINE-B,Morning,1163,1129,1.86,8,78.51,0.69,103.01
2026-07-10,LINE-B,Afternoon,1013,1165,1.91,30,64.23,2.96,86.95
2026-07-10,LINE-B,Night,1170,1193,0.33,33,91.38,2.82,98.07
2026-07-10,LINE-C,Morning,938,1228,2.27,18,53.65,1.92,76.38
2026-07-10,LINE-C,Afternoon,917,1201,1.88,39,55.93,4.25,76.35
2026-07-10,LINE-C,Night,1194,1190,2.02,7,74.56,0.59,100.34
2026-07-10,LINE-D,Morning,980,1077,1.52,15,72.57,1.53,90.99
2026-07-10,LINE-D,Afternoon,1094,1280,2.23,47,58.99,4.3,85.47
2026-07-10,LINE-D,Night,814,1210,2.0,25,48.9,3.07,67.27
2026-07-11,LINE-A,Morning,987,1150,1.12,8,73.22,0.81,85.83
2026-07-11,LINE-A,Afternoon,1133,1008,0.61,39,100.26,3.44,112.4
2026-07-11,LINE-A,Night,900,1148,0.43,37,71.13,4.11,78.4
2026-07-11,LINE-B,Morning,1042,1240,0.16,47,78.64,4.51,84.03
2026-07-11,LINE-B,Afternoon,894,1225,2.66,18,47.73,2.01,72.98
2026-07-11,LINE-B,Night,866,1099,1.72,6,61.43,0.69,78.8
2026-07-11,LINE-C,Morning,1057,1134,0.33,18,87.85,1.7,93.21
2026-07-11,LINE-C,Afternoon,957,1261,0.77,28,66.58,2.93,75.89
2026-07-11,LINE-C,Night,1028,1279,0.6,44,71.17,4.28,80.38
2026-07-11,LINE-D,Morning,846,1202,1.92,28,51.72,3.31,70.38
2026-07-11,LINE-D,Afternoon,1120,1273,2.53,47,57.63,4.2,87.98
2026-07-11,LINE-D,Night,955,1198,1.21,38,64.97,3.98,79.72
2026-07-12,LINE-A,Morning,1194,1233,0.27,33,90.98,2.76,96.84
2026-07-12,LINE-A,Afternoon,841,1283,1.45,18,52.52,2.14,65.55
2026-07-12,LINE-A,Night,1019,1279,2.05,49,56.41,4.81,79.67
2026-07-12,LINE-B,Morning,1108,1099,2.32,38,69.13,3.43,100.82
2026-07-12,LINE-B,Afternoon,1085,1102,1.7,30,75.4,2.76,98.46
2026-07-12,LINE-B,Night,1092,1225,1.08,44,74.0,4.03,89.14
2026-07-12,LINE-C,Morning,891,1189,1.14,18,62.96,2.02,74.94
2026-07-12,LINE-C,Afternoon,852,1241,2.87,46,41.64,5.4,68.65
2026-07-12,LINE-C,Night,1163,1111,1.51,42,81.85,3.61,104.68
2026-07-12,LINE-D,Morning,955,1196,1.66,35,60.97,3.66,79.85
2026-07-12,LINE-D,Afternoon,1166,1249,2.53,15,63.01,1.29,93.35
2026-07-12,LINE-D,Night,1159,1262,2.0,11,68.23,0.95,91.84
2026-07-13,LINE-A,Morning,1165,1289,1.63,13,71.15,1.12,90.38
2026-07-13,LINE-A,Afternoon,1103,1114,1.82,49,73.09,4.44,99.01
2026-07-13,LINE-A,Night,1033,1280,2.16,48,56.17,4.65,80.7
2026-07-13,LINE-B,Morning,1080,1038,0.52,20,95.49,1.85,104.05
2026-07-13,LINE-B,Afternoon,826,1103,0.35,8,70.92,0.97,74.89
2026-07-13,LINE-B,Night,946,1254,2.75,18,48.56,1.9,75.44
2026-07-13,LINE-C,Morning,1039,1285,1.56,41,62.52,3.95,80.86
2026-07-13,LINE-C,Afternoon,904,1257,0.15,10,69.78,1.11,71.92
2026-07-13,LINE-C,Night,906,1250,0.91,33,61.89,3.64,72.48
2026-07-13,LINE-D,Morning,1178,1221,2.01,6,71.88,0.51,96.48
2026-07-13,LINE-D,Afternoon,1148,1224,2.51,48,61.67,4.18,93.79
2026-07-13,LINE-D,Night,982,1199,0.77,37,71.23,3.77,81.9
2026-07-14,LINE-A,Morning,910,1005,0.58,44,79.92,4.84,90.55
2026-07-14,LINE-A,Afternoon,1036,1154,0.19,37,84.5,3.57,89.77
2026-07-14,LINE-A,Night,839,1287,2.6,12,43.37,1.43,65.19
2026-07-14,LINE-B,Morning,856,1297,1.36,27,53.05,3.15,66.0
2026-07-14,LINE-B,Afternoon,1041,1198,2.15,24,62.07,2.31,86.89
2026-07-14,LINE-B,Night,1041,1280,0.88,28,70.44,2.69,81.33
2026-07-14,LINE-C,Morning,1101,1277,2.35,12,60.22,1.09,86.22
2026-07-14,LINE-C,Afternoon,1094,1234,1.89,42,65.11,3.84,88.65
2026-07-14,LINE-C,Night,935,1218,0.04,38,73.28,4.06,76.77
2026-07-14,LINE-D,Morning,1151,1078,2.43,21,72.98,1.82,106.77
2026-07-14,LINE-D,Afternoon,960,1174,1.45,20,65.56,2.08,81.77
2026-07-14,LINE-D,Night,1020,1008,1.03,33,85.3,3.24,101.19
2026-07-15,LINE-A,Morning,1004,1185,1.94,14,63.29,1.39,84.73
2026-07-15,LINE-A,Afternoon,1061,1247,2.12,17,61.53,1.6,85.08
2026-07-15,LINE-A,Night,864,1275,1.08,12,57.8,1.39,67.76
2026-07-15,LINE-B,Morning,809,1232,1.23,16,54.47,1.98,65.67
2026-07-15,LINE-B,Afternoon,1193,1176,0.11,15,98.79,1.26,101.45
2026-07-15,LINE-B,Night,917,1163,1.53,30,61.69,3.27,78.85
2026-07-15,LINE-C,Morning,1005,1055,2.29,34,65.7,3.38,95.26
2026-07-15,LINE-C,Afternoon,1067,1290,1.94,35,60.6,3.28,82.71
2026-07-15,LINE-C,Night,1157,1234,2.42,20,64.27,1.73,93.76
2026-07-15,LINE-D,Morning,934,1021,1.24,37,74.24,3.96,91.48
2026-07-15,LINE-D,Afternoon,857,1092,3.0,43,46.59,5.02,78.48
2026-07-15,LINE-D,Night,1195,1006,0.11,43,112.93,3.6,118.79
2026-07-16,LINE-A,Morning,1161,1061,2.91,44,66.98,3.79,109.43
2026-07-16,LINE-A,Afternoon,1032,1291,2.55,48,51.92,4.65,79.94
2026-07-16,LINE-A,Night,944,1129,1.41,33,66.47,3.5,83.61
2026-07-16,LINE-B,Morning,913,1283,2.4,19,48.78,2.08,71.16
2026-07-16,LINE-B,Afternoon,1022,1231,1.51,24,65.76,2.35,83.02
2026-07-16,LINE-B,Night,969,1139,1.85,27,63.58,2.79,85.07
2026-07-16,LINE-C,Morning,1023,1269,0.63,17,73.03,1.66,80.61
2026-07-16,LINE-C,Afternoon,884,1108,2.48,47,52.12,5.32,79.78
2026-07-16,LINE-C,Night,1109,1140,1.59,29,75.91,2.61,97.28
2026-07-16,LINE-D,Morning,1170,1098,2.68,11,70.2,0.94,106.56
2026-07-16,LINE-D,Afternoon,866,1061,2.23,41,56.08,4.73,81.62
2026-07-16,LINE-D,Night,918,1085,0.26,21,79.99,2.29,84.61
2026-07-17,LINE-A,Morning,851,1090,1.9,21,58.06,2.47,78.07
2026-07-17,LINE-A,Afternoon,1097,1203,0.83,31,79.41,2.83,91.19
2026-07-17,LINE-A,Night,1039,1135,1.32,46,73.05,4.43,91.54
2026-07-17,LINE-B,Morning,1180,1063,2.65,33,72.16,2.8,111.01
2026-07-17,LINE-B,Afternoon,913,1019,2.88,20,56.09,2.19,89.6
2026-07-17,LINE-B,Night,818,1165,1.24,33,56.94,4.03,70.21
2026-07-17,LINE-C,Morning,904,1099,0.14,48,76.53,5.31,82.26
2026-07-17,LINE-C,Afternoon,1131,1078,0.6,46,93.1,4.07,104.92
2026-07-17,LINE-C,Night,975,1095,2.75,22,57.11,2.26,89.04
2026-07-17,LINE-D,Morning,1023,1005,2.97,47,61.06,4.59,101.79
2026-07-17,LINE-D,Afternoon,915,1162,1.01,9,68.13,0.98,78.74
2026-07-17,LINE-D,Night,1009,1143,2.3,36,60.65,3.57,88.28
2026-07-18,LINE-A,Morning,1181,1243,2.16,47,66.6,3.98,95.01
2026-07-18,LINE-A,Afternoon,1193,1183,1.47,32,80.11,2.68,100.85
2026-07-18,LINE-A,Night,869,1132,1.14,33,63.33,3.8,76.77
2026-07-18,LINE-B,Morning,845,1277,0.06,24,63.81,2.84,66.17
2026-07-18,LINE-B,Afternoon,978,1038,0.43,38,85.68,3.89,94.22
2026-07-18,LINE-B,Night,1130,1103,1.29,48,82.28,4.25,102.45
2026-07-18,LINE-C,Morning,833,1241,2.99,27,40.67,3.24,67.12
2026-07-18,LINE-C,Afternoon,845,1134,0.19,7,72.13,0.83,74.51
2026-07-18,LINE-C,Night,1011,1112,0.8,48,77.94,4.75,90.92
2026-07-18,LINE-D,Morning,957,1272,2.84,39,46.55,4.08,75.24
2026-07-18,LINE-D,Afternoon,1139,1044,1.61,40,84.09,3.51,109.1
2026-07-18,LINE-D,Night,990,1159,2.47,42,56.54,4.24,85.42
2026-07-19,LINE-A,Morning,1125,1189,1.95,40,69.0,3.56,94.62
2026-07-19,LINE-A,Afternoon,1156,1144,0.35,16,95.29,1.38,101.05
2026-07-19,LINE-A,Night,1012,1039,1.78,22,74.09,2.17,97.4
2026-07-19,LINE-B,Morning,980,1082,2.91,20,56.45,2.04,90.57
2026-07-19,LINE-B,Afternoon,999,1239,2.85,47,49.47,4.7,80.63
2026-07-19,LINE-B,Night,1094,1176,0.83,49,79.64,4.48,93.03
2026-07-19,LINE-C,Morning,937,1128,1.17,25,69.03,2.67,83.07
2026-07-19,LINE-C,Afternoon,1092,1115,1.12,29,81.99,2.66,97.94
2026-07-19,LINE-C,Night,1190,1126,1.57,33,82.59,2.77,105.68
2026-07-19,LINE-D,Morning,893,1224,2.95,28,44.61,3.14,72.96
2026-07-19,LINE-D,Afternoon,810,1011,1.98,8,59.69,0.99,80.12
2026-07-19,LINE-D,Night,1027,1219,2.75,27,53.83,2.63,84.25
2026-07-20,LINE-A,Morning,882,1228,0.16,20,68.79,2.27,71.82
2026-07-20,LINE-A,Afternoon,1152,1289,2.4,35,60.66,3.04,89.37
2026-07-20,LINE-A,Night,927,1189,2.54,6,52.86,0.65,77.96
2026-07-20,LINE-B,Morning,1158,1014,1.61,38,88.23,3.28,114.2
2026-07-20,LINE-B,Afternoon,1158,1195,0.64,6,88.68,0.52,96.9
2026-07-20,LINE-B,Night,815,1076,2.72,25,48.45,3.07,75.74
2026-07-20,LINE-C,Morning,923,1018,0.24,12,86.81,1.3,90.67
2026-07-20,LINE-C,Afternoon,876,1228,1.66,15,55.57,1.71,71.34
2026-07-20,LINE-C,Night,860,1025,0.23,43,77.41,5.0,83.9
2026-07-20,LINE-D,Morning,1125,1156,0.18,6,94.63,0.53,97.32
2026-07-20,LINE-D,Afternoon,1074,1185,2.91,41,55.46,3.82,90.63
2026-07-20,LINE-D,Night,860,1091,1.56,13,62.5,1.51,78.83
